randomized_id,route_length_km,est_time_min,straightness,mean_speed,stop_ratio,density
-9217374206810770265,0.4744080943964129,0.1129937171396082,0.0226970533382256,0.3613046517277242,0.0946335155469346,0.0756403177492201
-9214033164510198912,0.5285746420726934,0.6181757975785385,0.0093002410144492,0.3239445839596163,0.1494001458209053,0.0835565194839208
-9185900661715731450,0.5579899071682171,0.74538541660673,0.0288136117615383,0.3124733701895633,0.2149532710280373,0.0809905169213495
-9185410353967780790,0.518724116684589,0.4528035126756157,0.0190320288258993,0.4418736925216049,0.0940420560747663,0.0683608351723528
-9184194414569400743,0.5406936684306431,0.0914441273283853,0.043715556777241,0.4713255482043424,0.0113990370999716,0.0755193426977744
-9169092331127415906,0.5617617796514237,0.0431036695060928,0.0411384804186346,0.4054053494053929,0.0,0.0762947185303299
-9167088746307149199,0.4827953131051267,0.0352876223166166,0.0123916696623814,0.4977039395281605,0.0,0.0733932467866682
-9155722751305835362,0.5309927092871002,0.31484896811045,0.0380537251225753,0.3969436880658705,0.0569951854998583,0.0792188832190067
-9140863040906074716,0.5036817337122196,0.0591374662139385,0.0386593598859538,0.3359623439336175,0.0885101704233094,0.0768005373338021
-9135762914668397847,0.5363746661200165,0.0452720338565126,0.0034857204071008,0.4400681418055224,0.0,0.0760138278502868
-9132405205502157208,0.4911779474158666,0.0679006824176957,0.0169084498273046,0.3693496481627334,0.1350347471842799,0.0685524951517381
-9114457119762299628,0.5123840518197733,0.040185659281601,0.0114761142110531,0.3938183434455777,0.0,0.0770033035664576
-9113581208517586715,0.5586705633898327,0.0895588906847978,0.0044494528835989,0.2164648225106878,0.2546369518332135,0.0885490263287226
-9100206525777484302,0.0,0.0,0.0,0.048058352449596,0.501557632398754,0.0
-9084216051548124832,0.4750948374575749,0.0383271137936497,0.0437299995226726,0.4726749213056653,0.0,0.071588690645056
-9061858810516809058,0.4579978242239239,0.0337955868617233,0.0376062910763845,0.4682882410644359,0.0,0.0800769946702791
-9060810594054137704,0.4929964453353339,0.080115213609057,0.0417358281247919,0.32254567133915,0.1203738317757009,0.0860524352993759
-9053294463824026924,0.4482555528222293,0.2728720638162245,0.067020108671031,0.1580148672762092,0.3835440718343412,0.0643573639265746
-9034274647594615984,0.5291028921888303,0.0428423204395962,0.0294187458639915,0.3389205508701257,0.0,0.0770119407762795
-9007680673642332941,0.0,0.0,0.0,0.0299866175293549,0.6687435098650052,0.0
-8997442757867551638,0.5142413040039114,0.097581786270153,0.0221154002535801,0.3356602263359577,0.1069989615784007,0.0776396004910825
-8996690602100200878,0.5199804036393847,0.0528669792278822,0.0297540093296621,0.4087946793926656,0.0423851520336974,0.0727967043577287
-8960508794020780220,0.4889938084768207,0.0718291120789889,0.0080362600229053,0.3699287816573145,0.0598874784953735,0.0817701418696719
-8921490362518093044,0.5122247728539154,0.2210388617131209,0.0011907564245456,0.338230189623361,0.0802492211838006,0.0784152098595177
-8915781367310354469,0.5682649479940227,0.5557917321517873,0.0041110410181387,0.318732827772363,0.130841121495327,0.0676329587732679
-8877527173005432799,0.52902732277232,0.4969439099581519,0.0327602621697043,0.3120220542854989,0.1037705446342248,0.0794020961379202
-8818786859446138529,0.529787455315939,0.0425441504344803,0.036742739974641,0.3788250197057904,0.0,0.0743249008007797
-8817582824395354978,0.5919641138248679,0.0594518087162356,0.0057884430895493,0.3415210842762541,0.0664714934504372,0.0880583387961054
-8817373766314500210,0.0,0.0,0.0,0.0331963850696971,0.0,0.0
-8796848855175641647,0.4820253020791661,0.2528272769070399,0.0393493673799422,0.3392381221635141,0.1671858774662512,0.0883919428071041
-8783822064974438056,0.5383120492394791,0.3561201701849371,0.0306499866018297,0.3068867419127021,0.1671858774662512,0.0807949208394998
-8780478128422242451,0.5427910972701271,0.0743541545851071,0.0178176391268529,0.3322423619030755,0.1916062865343553,0.0752868736637058
-8776422019707909508,0.5032252124531379,0.0373687281586649,0.0197519792534497,0.4677399676576675,0.0,0.0651971308837915
-8773846781252907763,0.4743460582701874,0.0515748057848541,0.0215533854410158,0.4341903777480546,0.0699847859161051,0.06580844959867
-8771816163321362302,0.4819775970960112,0.0361390778086455,0.0404443565372396,0.4284894409148481,0.0,0.0780604583125174
-8750306526476194440,0.5164751314532838,0.0700163263938933,0.0086397325254821,0.3892839894511394,0.0318449290411906,0.0684304033565953
-8703110424833787169,0.5055354827631825,0.1372426599544244,0.0076454934351214,0.434096438985725,0.0170019536406356,0.0692850271230628
-8661358739187284421,0.0,0.0,0.0,0.0299866259486003,0.752336448598131,0.0
-8639037429080859304,0.0,0.0,0.0,0.0299866175293549,0.6687435098650052,0.0
-8630247160894990707,0.5260294990329597,0.306953237008891,0.0202884732438119,0.3325706977438204,0.1161501885555008,0.0851332581221367
-8602360330006445602,0.4513336062050697,0.0339488734661238,0.051878273079881,0.4668400518301891,0.0,0.0806774132017539
-8597410425926145608,0.5366543402362498,0.0578639396753454,0.0396833645214571,0.3715168247454813,0.0215723712859678,0.0798232999616397
-8594978756200199589,0.0,0.0,0.0,0.0,0.501557632398754,0.0
-8591032742984102016,0.5006324795135791,0.8635207734119137,0.0136127084110874,0.4067354840884838,0.0940420560747663,0.074969231176792
-8589742459421829005,0.5207604849365269,0.0403407251857061,0.0060979667818206,0.3945291252728676,0.0,0.0789924259662417
-8586024988812817621,0.4902784883921213,0.0405432534026401,0.0,0.3270999707069534,0.0,0.0885785490264215
-8573198010712637466,0.5429752947788187,0.1806665932462861,0.0057542881699233,0.3598637235762991,0.1253894080996885,0.0869853507568555
-8571040794179028743,0.0,0.0,0.0,0.0,0.8359293873312567,0.0
-8566666695957441725,0.4424104792010506,0.0362871742206318,0.0654140196970683,0.4802346136625086,0.0196689267607354,0.0863833348496905
-8553296312348170100,0.4926427231753657,0.043115456050799,0.0500329874209708,0.3738278984321057,0.0442550852116547,0.0810863777507565
-8538812735692745272,0.4801177482777011,0.0656854264818578,0.0133353297197429,0.3864637449212676,0.0323585569289518,0.0813045190705547
-8530239300989237259,0.5063487128480119,0.0410284859169534,0.0082599515196457,0.3390686137759398,0.0,0.0779304289316039
-8513499291798230026,0.57971814658066,0.1496238049759464,0.0057409874271135,0.3125686933664954,0.2289719626168223,0.0637077705883932
-8475309907283785986,0.4869267659758751,0.5857414492917287,0.0565058152003921,0.2669708412390479,0.1604984423676012,0.0885531607296853
-8443374325564670562,0.0,0.0,0.0,0.0,0.0,0.0
-8432774203301949691,0.481461215633424,0.7573066215034379,0.0323016879365132,0.4837714957150157,0.0401246105919003,0.0702186044177658
-8431641816221124594,0.5434443097735664,0.0440504735253179,0.0097161837380648,0.3464859169906367,0.0,0.0848690123210443
-8416972870719849077,0.2474415512802547,0.1022231588962692,0.278669443703947,0.0141236968563262,0.8024922118380065,0.0847261564493396
-8415955361457437812,0.4918895754468915,0.0769824114689709,0.0549735689107745,0.2681611210464164,0.1530175827657215,0.0742852112573157
-8389056510587378659,0.4898155836305726,0.0751973442559635,0.0230718856402422,0.3482289199895577,0.0412239149916784,0.0859192364014543
-8314814536904856733,0.5155017576543512,0.8898505262667189,0.0186160483347079,0.3039119047840911,0.1811180339217722,0.07514182149536
-8303962794893614666,0.588696828806311,0.1179384648614489,0.0013697987093855,0.2251226601338599,0.2319704049844237,0.0874170748885901
-8299323119744561749,0.4825243243465865,0.1049424298934457,0.0015265448158129,0.3116371122450387,0.1114572516441675,0.0811719233825775
-8292927147931605799,0.5244583748363394,0.053764616990765,0.0065311316927042,0.377134677963992,0.0633546483030004,0.0857690411158817
-8291254216075166415,0.5010637756148008,0.3363087609352326,0.0298197120355892,0.3190986358601398,0.2478284771852665,0.0894314528829614
-8282902172439792822,0.5370759753142353,0.0417320266527555,0.0036738432658049,0.4123170718649556,0.0,0.0785615440617173
-8279387465735648039,0.5082333428146593,0.0386597252309199,0.0243983846735602,0.4003000785072915,0.0,0.0779055443764536
-8271278176065331993,0.0,0.0,0.0,0.0349908038231781,0.0,0.0
-8266202692230952573,0.5606388353907831,0.0434013234430872,0.0117348012038096,0.4135672194707144,0.0,0.0808620578528122
-8252446428184417766,0.5297959300709966,0.1724781993389244,0.042172592868854,0.2801379807292978,0.2057672338046169,0.0737035586389243
-8246002499118038778,0.5431066570567022,0.0397696622189342,0.0264511587565154,0.493213414097686,0.0,0.063337095048951
-8236884429740124602,0.538633326840099,0.453446284578157,0.0052747137236682,0.3027932783328191,0.177020340846619,0.0745929214891124
-8217316733594306036,0.0,0.0,0.0,0.0299866175293549,0.0,0.0
-8192684614482715300,0.4721618631973071,0.0362177241971144,0.0077172889092122,0.4069490172438662,0.0,0.0810387244390874
-8190904528737623780,0.5446776695808803,0.2974111074678622,0.0376897665579888,0.4313315565507119,0.0442550852116547,0.0621748815357171
