randomized_id,route_length_km,est_time_min,straightness,mean_speed,stop_ratio,density
-9204778906542759741,0.4847956076381345,0.0921682606811951,0.0010567584678386,0.3225516395415693,0.0292169494601215,0.1074938283449385
-9198438140148819555,0.5456854666289725,0.0673049433007374,0.0067177212558122,0.2867966629742379,0.0390100380754585,0.1129641561657779
-9162195255193388566,0.5410174980109311,0.4260155111760017,0.0073419680377889,0.0875286929637922,0.1211191805792656,0.1533686811122508
-9147204362764123276,0.0003712417052753,0.0358716142357768,0.0,0.0,0.8598130841121496,0.634291217309279
-9146069757806182028,0.5007280250502241,0.8837354915400498,0.0047269998134131,0.2676096868690255,0.1845732087227414,0.1117491419703856
-9143722638913159063,0.0034034145081289,0.0211125443255396,0.140141640433822,0.0320741459211882,0.8024922118380065,0.4269191531340908
-9115651427738250037,0.5473985177723849,0.8451916946902556,0.0006676913816318,0.2922988704032305,0.1175525700934579,0.0923942178160928
-9108954899330299784,0.0069995981365882,0.0063831826620582,0.9964868261004466,0.0485778026582889,0.3343717549325026,0.3270079102991334
-9107467570011312461,0.5587787126576156,0.8914268099369869,0.0021531465192754,0.3486584428486013,0.1595865193996035,0.105618444523687
-9106984674075679495,0.0638464396506933,0.0772766223341921,0.0,0.0437376235678163,0.7165109034267914,0.2038290737294652
-9099898467264434224,0.3312800216910256,0.0769054451550179,0.0209050281540558,0.0579254033651082,0.6189434612580368,0.1343987959511252
-9098493700441985738,0.4464720112676837,0.0861208216903905,0.0297717512817141,0.2207738345014523,0.3245372915521349,0.1252168620802788
-9087508337875344051,0.5376462939250319,0.1076568953218191,0.0156019924037678,0.236317698106713,0.2623532231008866,0.0974294273611787
-9064156825860907913,0.4511493551483359,0.0496792412415789,0.0059701346389631,0.1540244835509293,0.0911922967997734,0.1277205877254089
-9045982928887159404,0.1454528142540824,0.0901047557712176,0.0,0.0493071076533341,0.7941329179646938,0.2084890125837107
-9043614323555733081,0.519992102522736,0.089092269270208,0.0223093607732688,0.2468836134128498,0.1897785636103393,0.0961421822106478
-9030850464165671178,0.0018803937309627,0.0508350345312528,0.3333333333333333,0.0299866175293549,0.8024922118380065,0.4752783821753048
-8997580190446111174,0.4705410678029121,0.9049439692501304,0.0058690258127813,0.1403027674690961,0.3343717549325026,0.1394664754932051
-8961039325139459426,0.5891116860156181,0.0511725702256447,0.0034833387393145,0.2812439570582845,0.0,0.1015943197575603
-8946817125171774650,0.0094190781509864,0.0660341315855656,0.0,0.0,0.9028037383177572,0.3989224831042965
-8940161300212545769,0.5492457120448194,0.8582311898954632,0.0171427054764385,0.061870663833151,0.7502290635880522,0.1762373655155837
-8934078212785591288,0.0018802078353612,0.0508341136380693,0.2147152070616597,0.0,0.8598130841121496,0.5024892537625498
-8871681771148786393,0.0424063054056689,0.0685596185697385,0.0055300298281958,0.0471935141453631,0.9052503609148244,0.381114135939978
-8862991840736882768,0.4558561029103799,0.3461033321558663,0.0010977687622416,0.195997568485205,0.404132768551514,0.1406596765200355
-8859740870405396242,0.6016821039459666,0.8923023227107193,0.0028317289896514,0.1297253812448239,0.5142992812587684,0.1418779665378622
-8858294490696720507,0.0327218222099285,0.5289142190509522,0.1563622102116586,0.0364705863488427,0.8693665628245069,0.3244763903046642
-8837842170073410371,0.5606596579410934,0.0574639589836369,0.0129677503355341,0.2962575174161288,0.1587207697464411,0.0985250153776675
-8800613151192400833,0.5174183186831866,0.0745965797109564,0.0218695174581108,0.2104569229828042,0.2474350986500518,0.1150510413955678
-8800537050914064524,0.0111764703681625,0.060919630441734,0.0287894722350654,0.0383482445342381,0.8598130841121496,0.356026187548441
-8799961684328910634,0.1300005380521409,0.0490711067210647,0.9948486501073768,0.0309395027153034,0.9028037383177572,0.1581301659004824
-8791727274839522908,0.563629231325484,0.0913119953877077,0.0258968938152401,0.1391533707746947,0.0480214754424338,0.107334587601072
-8783283794524512228,0.5334512267901074,0.0607150588912031,0.0170423889301696,0.2285886623300659,0.1253894080996885,0.1018570798030738
-8780484841924711321,0.4593300392369959,0.2810160022516951,0.013768644065742,0.2788068919374147,0.1693571226281506,0.1019767462972318
-8766034031537184841,0.4512376481089211,0.67374379724741,0.0064913400301843,0.0797744032634079,0.4965420560747664,0.1682057195610233
-8759390362062340908,0.4509150439464964,0.3299590801965606,0.0153262260650278,0.279304841676846,0.2065237309877221,0.0985873711769867
-8753795477773884914,0.5502568411948449,0.0566146567819227,0.0129795087416478,0.3062130326048918,0.047767393561786,0.0989381562265523
-8752289511007643115,0.4297691770363177,0.1173443371031744,0.0775524658776735,0.0366744478002504,0.9282559166782908,0.1073363503965867
-8749584309338609139,0.4829553374289463,0.0411376304238797,0.0158806009319378,0.329654159491251,0.0,0.1010619686796757
-8726385918470675624,0.4387564621148027,0.0375064644706309,0.0579787896687815,0.3393958055952799,0.0,0.1031979780627996
-8713518491925725215,0.5436016357491384,0.5311886959837391,0.0143183640052325,0.182794444605202,0.4117264146556935,0.0965678733626849
-8706702964934527370,0.1758591483321007,0.8775129937745257,0.0016898911897636,0.0319899903534207,0.8598130841121496,0.1025840155754324
-8680090837177282026,0.4766738298507896,0.9093692029313128,0.0266636800049461,0.1757981996835807,0.463560842065515,0.1267215047662386
-8679903158053469168,0.0134325105402346,0.0109239865378074,1.0,0.0418267722665311,0.501557632398754,0.2420859956890289
-8678585571255394401,0.5884830018043931,0.9630244801322814,0.0001228365370909,0.1374564766640295,0.5931118033921773,0.1135877537176014
-8662787085147810072,0.0048347623090452,0.0563359500439195,0.3333333333333333,0.0301528933235552,0.8359293873312567,0.412886041637203
-8631421521368033959,0.4934241003514292,0.1177640567641072,0.0131943192276599,0.0898970588343244,0.3848687138406765,0.1595214715659242
-8630126164504965000,0.5063386561313685,0.0505918623329956,0.0374186446670873,0.3649210701614124,0.0853715118976602,0.0927176668301232
-8589063409555858251,7.201066452325477e-05,0.0009237089334906,1.0,0.0312802796906265,0.501557632398754,0.66575780345607
-8587263977823413516,0.5198116820670401,0.0968091999475842,0.0029508196725488,0.1694079313472741,0.5753909894523777,0.1311301551434467
-8579882689390826474,0.5325291372038657,0.0847172778401489,0.0126814594131665,0.2891039991831605,0.0311043492960466,0.0992198408908269
-8563729805051921224,0.4680867153790376,0.3220918675398599,0.0454518297590591,0.223797836030837,0.16954060813479,0.0935183858530487
-8551971017920876701,0.0823424648185741,0.1971596265223861,0.0008594965049084,0.0316220634421237,0.975250951886466,0.4484784466608023
-8520590662425500287,0.4793267781130569,0.0742412335545452,0.0003350600082027,0.2196526632110831,0.4163874684065127,0.111756115077615
-8514740943047761495,0.0013074118167083,0.2203912734922558,0.1296756637648156,0.0319706382514942,0.8024922118380065,0.5048361826842053
-8475087249540524390,0.4713232707346488,0.0745623299640169,0.0285197731262545,0.2812630983347287,0.0696607822776046,0.0929051872431327
-8469007571751581210,0.4302336396504421,0.0678095993611879,0.0301061152838283,0.2123238638017799,0.2808722741433022,0.1139229239108834
-8450162755738127174,0.0794552467765033,0.0814109343188781,0.0520106495879461,0.0406811561838892,0.8598130841121496,0.3063960353855902
-8447804960797582407,0.589807439157495,0.1006834282074631,0.0025836685159464,0.2132483086261536,0.1713865276538455,0.0990221810396538
-8438008289287334714,0.5129342200826242,0.9187338554936104,0.0097204085403393,0.1887678764107045,0.3446285572310456,0.1223733887860401
-8409983168407346824,0.4921654596678423,0.0458490825386886,0.0043339889598814,0.1869657143523527,0.0,0.0994502772848582
-8360096946151955633,0.4887405732514828,0.0963789810651469,0.0448821098232983,0.2508329222324144,0.2378520730963162,0.1021748030223455
-8358942705923659926,0.4689849890273403,0.0722605221931881,0.0098499923096389,0.2511324795562731,0.4055146815138861,0.1093337160339165
-8335910471205215076,0.5826238901345018,0.1108217388081518,0.0012169419005086,0.2506118410954449,0.2119257601684875,0.1061569025607416
-8325077038827841413,0.0263375844321041,0.7924884978097685,0.0033201214843256,0.0333606274146365,0.9553478712357218,0.3706987775711231
-8310871088247774252,0.4223032585577916,0.3278943703771311,0.0022100875359742,0.271775171371002,0.3235855692895186,0.1062047671173676
-8308580029250392798,0.4816346039914778,0.0961342380269257,0.0239691253095165,0.3497432482248203,0.047767393561786,0.0970689853393789
-8306224360398880593,0.5665334929703555,0.3356494185916586,0.0010958792039756,0.2408041422283381,0.2057672338046169,0.09527319132865
-8305718446668621664,0.5550704883308377,0.11062433879361,0.0199822490983147,0.247404742402458,0.2796563768526385,0.1034898820998982
-8294534317566099618,0.4889750834512646,0.1108508452978084,0.0422655869391739,0.1827117765353632,0.555571531272466,0.1197414027454471
-8290045250827949676,0.1193092791711382,0.0884744318484372,0.0439798920928746,0.0380803370315637,0.9327212111275074,0.299509927404186
-8272308214788873176,0.554137109954587,0.0903144305430493,0.0098981629767785,0.3032256696552103,0.1101687285037725,0.1066972349443857
-8265310833921550108,0.5639871261657696,0.0966908586685875,0.0114644312888195,0.2295928391369925,0.2453663237634192,0.0899766890552548
-8255836546902017442,0.5567189926919357,0.3233890968477171,0.0044349258263483,0.2724816872819505,0.163006230529595,0.1009716531121591
-8233696234684704552,0.4478132070432729,0.0724760028883555,0.0030913211277213,0.0807911545905147,0.6888232758270093,0.2178600011076931
-8225762949836913725,0.4132251530787955,0.0815891679602981,0.002790807975898,0.0514734019813309,0.7602557796360061,0.1375060780351074
-8219304319650497592,0.0315157098547388,0.6520888710641876,0.0017835627793899,0.0338302766576567,0.9503197245450076,0.3466991946941362
-8206725181289888676,0.4991463032469135,0.0861682775346569,0.0043215396713289,0.2044130334559842,0.4342755109794089,0.1295371086804188
-8194046741937828688,0.5526836932669082,0.0533354997834954,0.0159451122687628,0.1574116408050284,0.0777608732401168,0.0906074153374209
-8193259448061375658,0.4980830619704188,0.6984705699139704,0.0440341619325243,0.1392179114946314,0.6308901036462313,0.1280677805165179
